id,created_at,text
854376046203990016,2017-04-18 16:48:17,b'We now have products specifically for all the rebellious doggos out there\n\nShop Now:\nhttps://t.co/vuuY5fACLR https://t.co/81BIvK8tvR'
854365224396361728,2017-04-18 16:05:17,"b""This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6"""
854362818648444928,2017-04-18 15:55:43,b'@paperjamsession we do have good photos'
854126112221409280,2017-04-18 00:15:08,"b""@darth @jeffreylhoover you'd think with this job I'd be numb to the sad dog stories I receive but they get me every time Darth"""
854122288765177856,2017-04-17 23:59:57,"b"".@jeffreylhoover As a follower of Dogrates you're allowed a good cry over a good dog every once in a while \xe2\x9d\xa4\xf0\x9f\x90\xb6"""
854120357044912130,2017-04-17 23:52:16,b'Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many\xe2\x80\xa6 https://t.co/lXqbJhAYAk'
854094881396056064,2017-04-17 22:11:02,"b""@firstelder22 @EmilyJo_M you have many many virtual hugs coming your way. I'm so sorry \xe2\x9d\xa4"""
854059970169622529,2017-04-17 19:52:19,b'@dodo why do you do this to me \xf0\x9f\x98\xa2'
854057481936547841,2017-04-17 19:42:25,b'@MunnyBags_ Please share when finished :)'
854056482723287040,2017-04-17 19:38:27,b'@MunnyBags_ No way'
854055616960225280,2017-04-17 19:35:01,"b""RT @nicolecaulfield: h*eck, the hat is too big for Bowie, he'll grow into it. @dog_rates https://t.co/nXBuAi18mf"""
854010172552949760,2017-04-17 16:34:26,"b""At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the\xe2\x80\xa6 https://t.co/Z1kG7DmW0Z"""
853983595853205504,2017-04-17 14:48:50,b'@beingevolved @MITHumorSeries @James__Nelson Yes'
853774418279108608,2017-04-17 00:57:38,b'@OfficerEdith Oh my goodness Macy it happens do not worry'
853763323816546310,2017-04-17 00:13:33,b'@kriox https://t.co/NWl7GmZH6Y'
853763003476574209,2017-04-17 00:12:16,"b""@dklarson605 You can turn on our notifications if you'd like :)"""
853760880890318849,2017-04-17 00:03:50,"b""Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever w\xe2\x80\xa6 https://t.co/82vBKvbxNx"""
853749659055116288,2017-04-16 23:19:15,"b""@firstelder22 @ellewis82 all I did was respond to your original tweet. I'm not sure how others found it but I'm gla\xe2\x80\xa6 https://t.co/6MJx6pVDfE"""
853735880745529345,2017-04-16 22:24:30,b'@FIATUSA @zuanne @subaru_usa can I have a fiat?'
853727258783215618,2017-04-16 21:50:14,b'@wezzl_ @Printful any ideas?'
853687509674598400,2017-04-16 19:12:17,b'RT @Lauren_Emer: H*cking best shirt.  Pupper and person approved 12/10. @dog_rates https://t.co/N7KoFSYKR8'
853650685115727872,2017-04-16 16:45:58,b'@firstelder22 Baxter we all believe in you \xe2\x9d\xa4'
853639147608842240,2017-04-16 16:00:07,"b""A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe"""
853615301342228480,2017-04-16 14:25:21,b'@HastyTiger \xe2\x9d\xa4'
853480541957619712,2017-04-16 05:29:52,b'@joshgroban Josh this is good content'
853465059032535041,2017-04-16 04:28:21,b'@509RhymeAnimal you win'
853463049117868034,2017-04-16 04:20:22,b'@mobtown1234 I agree with my whole heart Ted'
853313695962759169,2017-04-15 18:26:53,b'RT @wenderz2193: Best h*ckin bundle of anniversary gifts I have ever received @dog_rates https://t.co/5vmujgenzC'
853305099497680903,2017-04-15 17:52:44,"b""@TuckerW @taxmarch what's the good dog's name?"""
853304436520878081,2017-04-15 17:50:05,b'@MozARTis_ @sewimperfect @zuanne Omg'
853299958564483072,2017-04-15 17:32:18,"b""This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin saf\xe2\x80\xa6 https://t.co/zhSf7dfsMf"""
853113694183714816,2017-04-15 05:12:09,"b'RT @DogSolutions: Beste Friender, YOU can always rely. Dog only want, to be kind. https://t.co/u3510dIuLE'"
853053615065509888,2017-04-15 01:13:25,"b""I've posted this once before, but the situation has escalated and Blue needs further surgery. Good luck Blue! \xf0\x9f\x90\xb6\xe2\x80\xa6 https://t.co/jxcwcUPUyZ"""
852936405516943360,2017-04-14 17:27:40,"b""RT @dog_rates: I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10\n\nhttps://t\xe2\x80\xa6"""
852912242202992640,2017-04-14 15:51:39,"b""Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out\xe2\x80\xa6 https://t.co/Zeb96asAUl"""
852833245913694209,2017-04-14 10:37:45,"b""@TheBetterAbe what school I'll fight them"""
852718316934377472,2017-04-14 03:01:04,b'RT @dog_feelings: i hope. your day was great. if not. wag tail. continue on. just life'
852713194833498113,2017-04-14 02:40:42,"b'@darth @brant @TNphotochicken is it over? Is *sniffle* ""they\'re good dogs Brent"" over? *sniffle*'"
852712228075819012,2017-04-14 02:36:52,"b""@darth @brant @TNphotochicken I'm suing everyone"""
852703013802311680,2017-04-14 02:00:15,"b""RT @dog_rates: THIS IS GOING TO BE SO MUCH FUN. It's open to the public, and we'll also do a livestream. Can't wait to discuss dogs &amp; humor\xe2\x80\xa6"""
852677345819414528,2017-04-14 00:18:15,"b""@TNphotochicken um we don't sell that shirt?"""
852672615818899456,2017-04-13 23:59:28,"b""This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW"""
852652523483779072,2017-04-13 22:39:37,b'@thenatewolf wolves? you mean forest dogs?'
852560708931915776,2017-04-13 16:34:47,b'@Lin_Manuel Tobillo strapped to your back in an epic puppy tandem preferably'
852554938680999936,2017-04-13 16:11:51,b'@Lin_Manuel Lin I expect you to enter through the roof attached to a cable of sorts midway through the talk'
852553447878664193,2017-04-13 16:05:56,b'This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin\xe2\x80\xa6 https://t.co/eGHVc68H90'
852549591161548800,2017-04-13 15:50:36,b'@darth that rule is on the back of that pic actually'
852537499876511745,2017-04-13 15:02:34,b'@IceCreamGracies @jonnysun Yes'
852533841550073856,2017-04-13 14:48:01,b'RT @MITHumorSeries: APRIL 19. Matt Nelson (@dog_rates) in conversation with Jonny Sun (@jonnysun). 5:00-6:30pm. MIT Media Lab. https://t.co\xe2\x80\xa6'
852533749728378887,2017-04-13 14:47:39,"b""THIS IS GOING TO BE SO MUCH FUN. It's open to the public, and we'll also do a livestream. Can't wait to discuss dog\xe2\x80\xa6 https://t.co/tzxSZeJDdH"""
852505986581626880,2017-04-13 12:57:20,"b""RT @Nat_Cugine: @dog_rates what can I say? She's a big coffee drinker https://t.co/HigGTYjJ58"""
852311364735569921,2017-04-13 00:03:59,"b""This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as\xe2\x80\xa6 https://t.co/R9KX8eEq80"""
852308971734142976,2017-04-12 23:54:28,b'@jodipicoult Send us some pics in DMs :)'
852304046673334272,2017-04-12 23:34:54,b'@Lortrillmatic @ShopWeRateDogs Email the shop :)'
852303073401765888,2017-04-12 23:31:02,"b'Both of our stickers are currently available in black and white, but probably not for very long \xf0\x9f\x90\xb6\n\nGrab yours:\xe2\x80\xa6 https://t.co/IJoqZ8mZTs'"
852228561247375360,2017-04-12 18:34:57,b'@tyllyn \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc'
852227200401252357,2017-04-12 18:29:32,"b""Here's a pupdate in case you're worried about what happened next :)\nhttps://t.co/4JfI3mC4kN"""
852226086759018497,2017-04-12 18:25:07,"b""Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look wh\xe2\x80\xa6 https://t.co/RM95BluXh5"""
852189679701164033,2017-04-12 16:00:27,b'This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know wh\xe2\x80\xa6 https://t.co/ZYzTMMCMxN'
851953902622658560,2017-04-12 00:23:33,"b""RT @dog_rates: This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao"""
851886908632334337,2017-04-11 19:57:20,"b'In honor of #NationalPetDay, please make sure to pet your dog more than usual'"
851880269820944384,2017-04-11 19:30:58,"b""@chrissyteigen Chrissy I'm gonna need you to submit that dog for an official rating at your earliest convenience"""
851861385021730816,2017-04-11 18:15:55,b'RT @eddie_coe98: Thanks @dog_rates completed my laptop. 10/10 would buy again https://t.co/bO0rThDlXI'
851857518913572865,2017-04-11 18:00:33,"b""RT @paetonmathes: so my mom accidentally ordered an xs dog bed but he's still grateful.. https://t.co/Lm5rfdIWeL"""
851814151643160576,2017-04-11 15:08:14,"b""@PGATOUR @TheSergioGarcia That's just science actually"""
851591660324737024,2017-04-11 00:24:08,"b""Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously g\xe2\x80\xa6 https://t.co/0Gf60Esegi"""
851536336314134529,2017-04-10 20:44:18,"b'RT @ABC: Camera crew in Alberta, Canada captures man leaping into frozen pond to save his dog. https://t.co/uJnWkjNVsB'"
851469159816986625,2017-04-10 16:17:21,"b""@epichero540 I've never seen anyone miss the point of a post by such an incredible margin before"""
851464819735769094,2017-04-10 16:00:07,b'This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones\xe2\x80\xa6 https://t.co/ttNEXfVvAN'
851232453977153536,2017-04-10 00:36:46,b'Day 483 in the bubble: this is simply h*ckin ridiculous'
851224888060895234,2017-04-10 00:06:42,"b'Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish a\xe2\x80\xa6 https://t.co/ebGLkLA8bC'"
850877178032132096,2017-04-09 01:05:02,b'@tower_joye \xe2\x9d\xa4'
850843796430610434,2017-04-08 22:52:23,"b""RT @mustlovegatos: Bought this for me but it kinda looks better on Molly - probably because she's a good dog. #theyregooddogsbrent @dog_rat\xe2\x80\xa6"""
850753768299933697,2017-04-08 16:54:39,"b""@MitchyD I've never been so proud of a Mitch"""
850753642995093505,2017-04-08 16:54:09,"b'This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyl\xe2\x80\xa6 https://t.co/Li4ELyFLtp'"
850491842030383106,2017-04-07 23:33:51,b'RT @dog_feelings: tonight. at the party. locate the dog. give a pat. leave'
850455465137930244,2017-04-07 21:09:18,b'@tgcowles this is wild stuff'
850455193326059522,2017-04-07 21:08:13,"b""@wilshipley @HalfOnionInABag I'm actually the onion Wil"""
850406446424621057,2017-04-07 17:54:31,b'Join the fun! \xf0\x9f\x90\xb6\nAdd us: weratedogs https://t.co/Q4APcZ1LFD'
850380195714523136,2017-04-07 16:10:12,"b""This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 w\xe2\x80\xa6 https://t.co/qVVzFe9xaT"""
850348623103709184,2017-04-07 14:04:45,b'@Oh_Goosh @markhoppus https://t.co/fWwLOaCWno'
850333567704068097,2017-04-07 13:04:55,b'@markhoppus MARK THAT DOG HAS SEEN AND EXPERIENCED MANY THINGS. PROBABLY LOST OTHER EAR DOING SOMETHING HEROIC. 13/10 HUG THE DOG HOPPUS'
850146906579849216,2017-04-07 00:43:12,b'@stilackles @woahsarone ...what donkey'
850145907823738880,2017-04-07 00:39:14,b'@stilackles @woahsarone good one'
850145622816686080,2017-04-07 00:38:06,"b""This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l"""
850052571771408386,2017-04-06 18:28:20,"b""oh h*ck... it's Omar's now https://t.co/RZyoo17TLH"""
850019790995546112,2017-04-06 16:18:05,"b""Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde"""
849984531729977345,2017-04-06 13:57:58,"b'RT @Fenreliania: While you were busy playing fetch, I was mastering the ancient weapons. https://t.co/drgRKYnfXm'"
849776966551130114,2017-04-06 00:13:11,b'Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark\xe2\x80\xa6 https://t.co/JSflLuOMob'
849668094696017920,2017-04-05 17:00:34,"b""RT @dog_rates: This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https\xe2\x80\xa6"""
849597314788446209,2017-04-05 12:19:19,b'@alisontheperson What else does one need?'
849426785800466432,2017-04-05 01:01:41,b'RT @megamia329: @dog_rates oh h*ck look what came in the mail. Going to do many a snooze on this. Now I need a pupper to share it with \xf0\x9f\x90\xb6\xe2\x9d\xa4 h\xe2\x80\xa6'
849412302885593088,2017-04-05 00:04:08,b'This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3'
849408227846623237,2017-04-04 23:47:57,b'dogs. https://t.co/jRBb9URHSL'
849388151831506944,2017-04-04 22:28:10,b'@JonahNRO WHAT IS THE MISSION AND HOW CAN I HELP'
849336543269576704,2017-04-04 19:03:06,"b'At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only\xe2\x80\xa6 https://t.co/C6cLzHKtpG'"
849051919805034497,2017-04-04 00:12:06,"b""This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz"""
848950106787368961,2017-04-03 17:27:32,"b""RT @KevinMerton: @dog_rates I'm not sure he's a fan but i h*ckin love my new hat:) https://t.co/ZpkpIN0IwL"""
848902815967784960,2017-04-03 14:19:37,"b""RT @natemaggio: Hey NYers. Can you please spread the word? I've lost my dog. It's been a terrible 24 hours of looking for her. Help if you\xe2\x80\xa6"""
848690551926992896,2017-04-03 00:16:10,b'Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 1\xe2\x80\xa6 https://t.co/bR2UgZPzRE'
848642382149103616,2017-04-02 21:04:45,b'@Jack_Septic_Eye Please watch your language'
848595461552435201,2017-04-02 17:58:18,b'@AP I pupprove of that pun'
848324959059550208,2017-04-02 00:03:26,"b""Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 1\xe2\x80\xa6 https://t.co/S5ugyHf7c0"""
848293576694018049,2017-04-01 21:58:43,b'@pajaritos @basic_vacek_ https://t.co/kkqjs7Y3i9 \xf0\x9f\x98\x98'
848279291330777093,2017-04-01 21:01:57,"b""@RachiRojas MAXIMUS NO I'M SO SORRY"""
848233538596077568,2017-04-01 18:00:09,"b""@RachiRojas You've been fooled Raquel"""
848222171776380930,2017-04-01 17:14:59,"b""@VonHitchofen That's my @lyft"""
848217409022558209,2017-04-01 16:56:04,b'RT @matt___nelson: Life comes at you fast https://t.co/co2sw6CaLe'
848213670039564288,2017-04-01 16:41:12,b'Jerry just apuppologized to me. He said there was no ill-intent to the slippage. I overreacted I admit. Pupgraded to an 11/10 would pet'
848212111729840128,2017-04-01 16:35:01,"b""This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, J\xe2\x80\xa6 https://t.co/KUBZuymfjF"""
848209058222018561,2017-04-01 16:22:53,"b""We may have taken April Fool's Day a bit too far with that one, but at least we didn't rate a cat or something ridiculous"""
848207232026148867,2017-04-01 16:15:37,"b""...they're great #AprilFools"""
848207006196543488,2017-04-01 16:14:43,"b""Some dogs aren't good"""
847978865427394560,2017-04-01 01:08:10,b'RT @dog_rates: This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.c\xe2\x80\xa6'
847971574464610304,2017-04-01 00:39:12,b'RT @basic_vacek_: I love my new mug easy 13/10 @dog_rates https://t.co/0bYtoL7Wwt'
847969154607067137,2017-04-01 00:29:35,"b""@Twitter @matt___nelson @AnnaKendrick47 I've dreamt of this day"""
847965230110040067,2017-04-01 00:13:59,"b""@anotherdayofsxn @APforz That's incredibly rude to Georgie"""
847962785489326080,2017-04-01 00:04:17,"b""This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks\xe2\x80\xa6 https://t.co/1G620DbMlY"""
847928206137196544,2017-03-31 21:46:52,b'@aishah_madinah \xf0\x9f\x98\x98'
847904370633187328,2017-03-31 20:12:09,b'RT @dog_feelings: some say. dog life is easy. no worries no taxes. i say. walk a mile with my shoe. which reminds me. i took your shoe'
847890809571729408,2017-03-31 19:18:16,b'@abjornsen Good one'
847843620841566208,2017-03-31 16:10:46,b'@darth @KenziB94 HE NEEDS A SURGERY DARTH SO HE CAN CONTINUE PROVIDING REACTIONS LIKE THAT ONE'
847842811428974592,2017-03-31 16:07:33,"b'This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help\xe2\x80\xa6 https://t.co/YrKQoI5Dde'"
847617282490613760,2017-03-31 01:11:22,b'.@breaannanicolee PUPDATE: Cannon has a heart on his nose. Pupgraded to a 13/10'
847606175596138505,2017-03-31 00:27:14,"b""This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1"""
847578262301802498,2017-03-30 22:36:19,"b""@dailydot @DavidCovucci I'd need some pics :)"""
847564233449512960,2017-03-30 21:40:34,b'@GordonRamsay ily'
847508511693160448,2017-03-30 17:59:09,b'@TheRealLukevans OMG HUXLEY'
847255934053240832,2017-03-30 01:15:30,"b""RT @hess_clint: They're good canyons, Brent @dog_rates #GrandCanyon https://t.co/kysAqqFhpU"""
847251794174529536,2017-03-30 00:59:03,"b""I've been informed by sources that this is actually a seagull. I apologize. It won't happen again. We only rate dogs"""
847251039262605312,2017-03-30 00:56:03,"b""This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq"""
847159010671382528,2017-03-29 18:50:22,"b""@gemini6ice not really the puppose of our account, but we've been considering it since we recognized our influence"""
847157206088847362,2017-03-29 18:43:12,"b""Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that\xe2\x80\xa6 https://t.co/Z4QpuSEvsc"""
847116704283013121,2017-03-29 16:02:15,b'@yourmexfriend @Br0gn ...noW YOU TELL ME THIS'
847116187444137987,2017-03-29 16:00:12,b'Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank\xe2\x80\xa6 https://t.co/FoS7RUQGBI'
